employee_id,department,date,day_of_week,month,hours_reported,is_fraud,fraud_type,global_mean,global_std,z_score,dept_percentile
EMP-027,Marketing,2024-01-01,Monday,January,8.36,False,,7.451384615384615,0.684282857609953,1.3278359592244857,0.8269230769230769
EMP-027,Marketing,2024-01-02,Tuesday,January,7.21,False,,7.451384615384615,0.684282857609953,-0.35275560786034854,0.3096153846153846
EMP-027,Marketing,2024-01-03,Wednesday,January,7.28,False,,7.451384615384615,0.684282857609953,-0.2504587298638799,0.35192307692307695
EMP-027,Marketing,2024-01-04,Thursday,January,6.58,False,,7.451384615384615,0.684282857609953,-1.2734275098285623,0.08942307692307692
EMP-027,Marketing,2024-01-05,Friday,January,7.64,False,,7.451384615384615,0.684282857609953,0.27563949983224156,0.5254807692307693
EMP-027,Marketing,2024-01-08,Monday,January,6.24,False,,7.451384615384615,0.684282857609953,-1.770298060097122,0.027884615384615386
EMP-027,Marketing,2024-01-09,Tuesday,January,7.44,False,,7.451384615384615,0.684282857609953,-0.016637294443380912,0.43173076923076925
EMP-027,Marketing,2024-01-10,Wednesday,January,7.57,False,,7.451384615384615,0.684282857609953,0.1733426218357742,0.48846153846153845
EMP-027,Marketing,2024-01-11,Thursday,January,7.11,False,,7.451384615384615,0.684282857609953,-0.4988940049981598,0.27163461538461536
EMP-027,Marketing,2024-01-12,Friday,January,7.66,False,,7.451384615384615,0.684282857609953,0.30486717925980455,0.5326923076923077
EMP-027,Marketing,2024-01-15,Monday,January,6.19,False,,7.451384615384615,0.684282857609953,-1.8433672586660277,0.021153846153846155
EMP-027,Marketing,2024-01-16,Tuesday,January,6.25,False,,7.451384615384615,0.684282857609953,-1.7556842203833414,0.03028846153846154
EMP-027,Marketing,2024-01-17,Wednesday,January,8.15,False,,7.451384615384615,0.684282857609953,1.0209453252350824,0.76875
EMP-027,Marketing,2024-01-18,Thursday,January,7.25,False,,7.451384615384615,0.684282857609953,-0.2943002490052238,0.3346153846153846
EMP-027,Marketing,2024-01-19,Friday,January,6.7,False,,7.451384615384615,0.684282857609953,-1.0980614332631882,0.11682692307692308
EMP-027,Marketing,2024-01-22,Monday,January,7.54,False,,7.451384615384615,0.684282857609953,0.12950110269443033,0.47644230769230766
EMP-027,Marketing,2024-01-23,Tuesday,January,8.02,False,,7.451384615384615,0.684282857609953,0.8309654089559261,0.7201923076923077
EMP-027,Marketing,2024-01-24,Wednesday,January,6.95,False,,7.451384615384615,0.684282857609953,-0.7327154404186588,0.20432692307692307
EMP-027,Marketing,2024-01-25,Thursday,January,7.72,False,,7.451384615384615,0.684282857609953,0.39255021754249103,0.5552884615384616
EMP-027,Marketing,2024-01-26,Friday,January,6.54,False,,7.451384615384615,0.684282857609953,-1.3318828686836872,0.08028846153846154
EMP-027,Marketing,2024-01-29,Monday,January,6.36,False,,7.451384615384615,0.684282857609953,-1.594931983531748,0.04471153846153846
EMP-027,Marketing,2024-01-30,Tuesday,January,7.56,False,,7.451384615384615,0.684282857609953,0.15872878212199204,0.48365384615384616
EMP-027,Marketing,2024-01-31,Wednesday,January,7.57,False,,7.451384615384615,0.684282857609953,0.1733426218357742,0.48846153846153845
EMP-004,Sales,2024-01-01,Monday,January,8.15,True,gradual_increase,8.956538461538461,1.3289389085056726,-0.6069040919611376,0.5507692307692308
EMP-004,Sales,2024-01-02,Tuesday,January,8.4,True,gradual_increase,8.956538461538461,1.3289389085056726,-0.4187840825311233,0.6388461538461538
EMP-004,Sales,2024-01-03,Wednesday,January,9.77,True,gradual_increase,8.956538461538461,1.3289389085056726,0.6121135691453543,0.915
EMP-004,Sales,2024-01-04,Thursday,January,7.84,True,gradual_increase,8.956538461538461,1.3289389085056726,-0.8401729036543556,0.445
EMP-004,Sales,2024-01-05,Friday,January,7.34,True,gradual_increase,8.956538461538461,1.3289389085056726,-1.2164129225143843,0.27884615384615385
EMP-004,Sales,2024-01-08,Monday,January,8.62,True,gradual_increase,8.956538461538461,1.3289389085056726,-0.2532384742327116,0.6961538461538461
EMP-004,Sales,2024-01-09,Tuesday,January,7.19,True,gradual_increase,8.956538461538461,1.3289389085056726,-1.3292849281723924,0.23
EMP-004,Sales,2024-01-10,Wednesday,January,7.65,True,gradual_increase,8.956538461538461,1.3289389085056726,-0.9831441108211662,0.37538461538461537
EMP-004,Sales,2024-01-11,Thursday,January,6.38,True,gradual_increase,8.956538461538461,1.3289389085056726,-1.938793758725639,0.06346153846153846
EMP-004,Sales,2024-01-12,Friday,January,5.85,True,gradual_increase,8.956538461538461,1.3289389085056726,-2.3376081787172693,0.021153846153846155
EMP-004,Sales,2024-01-15,Monday,January,9.58,True,gradual_increase,8.956538461538461,1.3289389085056726,0.4691423619785438,0.8946153846153846
EMP-004,Sales,2024-01-16,Tuesday,January,8.78,True,gradual_increase,8.956538461538461,1.3289389085056726,-0.13284166819750237,0.7376923076923076
EMP-004,Sales,2024-01-17,Wednesday,January,8.31,True,gradual_increase,8.956538461538461,1.3289389085056726,-0.48650728592592835,0.615
EMP-004,Sales,2024-01-18,Thursday,January,7.57,True,gradual_increase,8.956538461538461,1.3289389085056726,-1.0433425138387706,0.35115384615384615
EMP-004,Sales,2024-01-19,Friday,January,6.86,True,gradual_increase,8.956538461538461,1.3289389085056726,-1.5776033406200112,0.14846153846153845
EMP-004,Sales,2024-01-22,Monday,January,6.79,True,gradual_increase,8.956538461538461,1.3289389085056726,-1.6302769432604154,0.12923076923076923
EMP-004,Sales,2024-01-23,Tuesday,January,7.13,True,gradual_increase,8.956538461538461,1.3289389085056726,-1.374433730435596,0.21
EMP-004,Sales,2024-01-24,Wednesday,January,7.92,True,gradual_increase,8.956538461538461,1.3289389085056726,-0.779974500636751,0.46615384615384614
EMP-004,Sales,2024-01-25,Thursday,January,8.37,True,gradual_increase,8.956538461538461,1.3289389085056726,-0.4413584836627259,0.6319230769230769
EMP-004,Sales,2024-01-26,Friday,January,8.21,True,gradual_increase,8.956538461538461,1.3289389085056726,-0.5617552896979338,0.5776923076923077
EMP-004,Sales,2024-01-29,Monday,January,7.22,True,gradual_increase,8.956538461538461,1.3289389085056726,-1.306710527040791,0.24153846153846154
EMP-004,Sales,2024-01-30,Tuesday,January,9.49,True,gradual_increase,8.956538461538461,1.3289389085056726,0.4014191585837388,0.8819230769230769
EMP-004,Sales,2024-01-31,Wednesday,January,8.44,True,gradual_increase,8.956538461538461,1.3289389085056726,-0.3886848810223217,0.655
EMP-028,Engineering,2024-01-01,Monday,January,8.31,False,,8.121923076923077,0.8305038128655747,0.2264612397479336,0.5038461538461538
EMP-028,Engineering,2024-01-02,Tuesday,January,8.43,False,,8.121923076923077,0.8305038128655747,0.3709518467036688,0.5571794871794872
EMP-028,Engineering,2024-01-03,Wednesday,January,8.04,False,,8.121923076923077,0.8305038128655747,-0.09864262590247433,0.3771794871794872
EMP-028,Engineering,2024-01-04,Thursday,January,7.65,False,,8.121923076923077,0.8305038128655747,-0.5682370985086154,0.22
EMP-028,Engineering,2024-01-05,Friday,January,7.9,False,,8.121923076923077,0.8305038128655747,-0.26721500068416504,0.321025641025641
EMP-028,Engineering,2024-01-08,Monday,January,8.76,False,,8.121923076923077,0.8305038128655747,0.7683010158319433,0.6671794871794872
EMP-028,Engineering,2024-01-09,Tuesday,January,6.45,False,,8.121923076923077,0.8305038128655747,-2.013143168065977,0.011794871794871795
EMP-028,Engineering,2024-01-10,Wednesday,January,7.24,False,,8.121923076923077,0.8305038128655747,-1.061913338940714,0.09794871794871794
EMP-028,Engineering,2024-01-11,Thursday,January,6.85,False,,8.121923076923077,0.8305038128655747,-1.5315078115468572,0.03743589743589744
EMP-028,Engineering,2024-01-12,Friday,January,6.81,False,,8.121923076923077,0.8305038128655747,-1.5796713471987693,0.033846153846153845
EMP-028,Engineering,2024-01-15,Monday,January,9.05,False,,8.121923076923077,0.8305038128655747,1.1174866493083067,0.7556410256410256
EMP-028,Engineering,2024-01-16,Tuesday,January,8.63,False,,8.121923076923077,0.8305038128655747,0.6117695249632303,0.6261538461538462
EMP-028,Engineering,2024-01-17,Wednesday,January,8.15,False,,8.121923076923077,0.8305038128655747,0.033807097140285264,0.42333333333333334
EMP-028,Engineering,2024-01-18,Thursday,January,7.16,False,,8.121923076923077,0.8305038128655747,-1.1582404102445383,0.08384615384615385
EMP-028,Engineering,2024-01-19,Friday,January,8.18,False,,8.121923076923077,0.8305038128655747,0.06992974887921853,0.4371794871794872
EMP-028,Engineering,2024-01-22,Monday,January,8.15,False,,8.121923076923077,0.8305038128655747,0.033807097140285264,0.42333333333333334
EMP-028,Engineering,2024-01-23,Tuesday,January,7.45,False,,8.121923076923077,0.8305038128655747,-0.8090547767681758,0.1576923076923077
EMP-028,Engineering,2024-01-24,Wednesday,January,8.07,False,,8.121923076923077,0.8305038128655747,-0.06251997416353892,0.39282051282051283
EMP-028,Engineering,2024-01-25,Thursday,January,7.99,False,,8.121923076923077,0.8305038128655747,-0.1588470454673631,0.3558974358974359
EMP-028,Engineering,2024-01-26,Friday,January,8.44,False,,8.121923076923077,0.8305038128655747,0.38299273061664657,0.5615384615384615
EMP-028,Engineering,2024-01-29,Monday,January,8.48,False,,8.121923076923077,0.8305038128655747,0.43115626626855974,0.5753846153846154
EMP-028,Engineering,2024-01-30,Tuesday,January,6.85,False,,8.121923076923077,0.8305038128655747,-1.5315078115468572,0.03743589743589744
EMP-028,Engineering,2024-01-31,Wednesday,January,7.94,False,,8.121923076923077,0.8305038128655747,-0.21905146503225295,0.33666666666666667
EMP-031,Marketing,2024-01-01,Monday,January,7.72,False,,7.515076923076923,0.7422365595388309,0.2760886327809025,0.5552884615384616
EMP-031,Marketing,2024-01-02,Tuesday,January,7.51,False,,7.515076923076923,0.7422365595388309,-0.006840033695022531,0.4658653846153846
EMP-031,Marketing,2024-01-03,Wednesday,January,8.25,False,,7.515076923076923,0.7422365595388309,0.9901466957915709,0.7975961538461539
EMP-031,Marketing,2024-01-04,Thursday,January,7.79,False,,7.515076923076923,0.7422365595388309,0.3703981882728779,0.5956730769230769
EMP-031,Marketing,2024-01-05,Friday,January,6.81,False,,7.515076923076923,0.7422365595388309,-0.949935588614773,0.15
EMP-031,Marketing,2024-01-08,Monday,January,6.47,False,,7.515076923076923,0.7422365595388309,-1.4080105724329373,0.06971153846153846
EMP-031,Marketing,2024-01-09,Tuesday,January,7.76,False,,7.515076923076923,0.7422365595388309,0.3299798073477454,0.5836538461538462
EMP-031,Marketing,2024-01-10,Wednesday,January,6.15,False,,7.515076923076923,0.7422365595388309,-1.8391399689676793,0.01730769230769231
EMP-031,Marketing,2024-01-11,Thursday,January,7.65,False,,7.515076923076923,0.7422365595388309,0.18177907728892828,0.5307692307692308
EMP-031,Marketing,2024-01-12,Friday,January,8.59,False,,7.515076923076923,0.7422365595388309,1.4482216796097351,0.86875
EMP-031,Marketing,2024-01-15,Monday,January,7.63,False,,7.515076923076923,0.7422365595388309,0.15483349000550622,0.5197115384615385
EMP-031,Marketing,2024-01-16,Tuesday,January,7.3,False,,7.515076923076923,0.7422365595388309,-0.2897687001709476,0.3610576923076923
EMP-031,Marketing,2024-01-17,Wednesday,January,7.76,False,,7.515076923076923,0.7422365595388309,0.3299798073477454,0.5836538461538462
EMP-031,Marketing,2024-01-18,Thursday,January,7.43,False,,7.515076923076923,0.7422365595388309,-0.11462238282870837,0.4235576923076923
EMP-031,Marketing,2024-01-19,Friday,January,7.58,False,,7.515076923076923,0.7422365595388309,0.08746952179695287,0.4951923076923077
EMP-031,Marketing,2024-01-22,Monday,January,8.6,False,,7.515076923076923,0.7422365595388309,1.4616944732514454,0.8701923076923077
EMP-031,Marketing,2024-01-23,Tuesday,January,7.3,False,,7.515076923076923,0.7422365595388309,-0.2897687001709476,0.3610576923076923
EMP-031,Marketing,2024-01-24,Wednesday,January,8.74,False,,7.515076923076923,0.7422365595388309,1.6503135842353962,0.8841346153846154
EMP-031,Marketing,2024-01-25,Thursday,January,8.42,False,,7.515076923076923,0.7422365595388309,1.219184187700653,0.8389423076923077
EMP-031,Marketing,2024-01-26,Friday,January,6.9,False,,7.515076923076923,0.7422365595388309,-0.8286804458393755,0.1831730769230769
EMP-031,Marketing,2024-01-29,Monday,January,6.46,False,,7.515076923076923,0.7422365595388309,-1.4214833660746475,0.06682692307692308
EMP-031,Marketing,2024-01-30,Tuesday,January,6.61,False,,7.515076923076923,0.7422365595388309,-1.2193914614489865,0.09711538461538462
EMP-031,Marketing,2024-01-31,Wednesday,January,6.04,False,,7.515076923076923,0.7422365595388309,-1.9873406990264977,0.0125
EMP-033,Sales,2024-01-01,Monday,January,6.49,False,,7.822153846153846,1.0909060203061176,-1.2211444628200252,0.08115384615384616
EMP-033,Sales,2024-01-02,Tuesday,January,8.28,False,,7.822153846153846,1.0909060203061176,0.4196934890117097,0.605
EMP-033,Sales,2024-01-03,Wednesday,January,6.33,False,,7.822153846153846,1.0909060203061176,-1.367811542313365,0.05576923076923077
EMP-033,Sales,2024-01-04,Thursday,January,7.33,False,,7.822153846153846,1.0909060203061176,-0.45114229547999296,0.275
EMP-033,Sales,2024-01-05,Friday,January,8.81,False,,7.822153846153846,1.0909060203061176,0.9055281898333979,0.75
EMP-033,Sales,2024-01-08,Monday,January,5.81,False,,7.822153846153846,1.0909060203061176,-1.8444795506667189,0.018461538461538463
EMP-033,Sales,2024-01-09,Tuesday,January,8.69,False,,7.822153846153846,1.0909060203061176,0.7955278802133924,0.7176923076923077
EMP-033,Sales,2024-01-10,Wednesday,January,7.22,False,,7.822153846153846,1.0909060203061176,-0.5519759126316641,0.24153846153846154
EMP-033,Sales,2024-01-11,Thursday,January,6.62,False,,7.822153846153846,1.0909060203061176,-1.101977460731687,0.1026923076923077
EMP-033,Sales,2024-01-12,Friday,January,8.32,False,,7.822153846153846,1.0909060203061176,0.45636025888504544,0.6184615384615385
EMP-033,Sales,2024-01-15,Monday,January,8.13,False,,7.822153846153846,1.0909060203061176,0.2821931019867052,0.5446153846153846
EMP-033,Sales,2024-01-16,Tuesday,January,8.96,False,,7.822153846153846,1.0909060203061176,1.043028576858404,0.7788461538461539
EMP-033,Sales,2024-01-17,Wednesday,January,8.43,False,,7.822153846153846,1.0909060203061176,0.5571938760367159,0.6511538461538462
EMP-033,Sales,2024-01-18,Thursday,January,8.65,False,,7.822153846153846,1.0909060203061176,0.7588611103400583,0.7042307692307692
EMP-033,Sales,2024-01-19,Friday,January,7.22,False,,7.822153846153846,1.0909060203061176,-0.5519759126316641,0.24153846153846154
EMP-033,Sales,2024-01-22,Monday,January,6.88,False,,7.822153846153846,1.0909060203061176,-0.8636434565550105,0.15423076923076923
EMP-033,Sales,2024-01-23,Tuesday,January,8.48,False,,7.822153846153846,1.0909060203061176,0.6030273383783851,0.6630769230769231
EMP-033,Sales,2024-01-24,Wednesday,January,8.67,False,,7.822153846153846,1.0909060203061176,0.7771944952767254,0.7142307692307692
EMP-033,Sales,2024-01-25,Thursday,January,10.15,False,,7.822153846153846,1.0909060203061176,2.133864980590116,0.9423076923076923
EMP-033,Sales,2024-01-26,Friday,January,7.58,False,,7.822153846153846,1.0909060203061176,-0.22197498377164998,0.35615384615384615
EMP-033,Sales,2024-01-29,Monday,January,7.47,False,,7.822153846153846,1.0909060203061176,-0.3228086009233212,0.31384615384615383
EMP-033,Sales,2024-01-30,Tuesday,January,8.56,False,,7.822153846153846,1.0909060203061176,0.676360878125055,0.6846153846153846
EMP-033,Sales,2024-01-31,Wednesday,January,7.39,False,,7.822153846153846,1.0909060203061176,-0.396142140669991,0.28923076923076924
EMP-044,Engineering,2024-01-01,Monday,January,9.39,False,,8.293384615384616,0.8303548824263218,1.3206586819975596,0.8364102564102565
EMP-044,Engineering,2024-01-02,Tuesday,January,9.06,False,,8.293384615384616,0.8303548824263218,0.923238245285331,0.7584615384615384
EMP-044,Engineering,2024-01-03,Wednesday,January,8.06,False,,8.293384615384616,0.8303548824263218,-0.2810661083880888,0.38794871794871794
EMP-044,Engineering,2024-01-04,Thursday,January,8.74,False,,8.293384615384616,0.8303548824263218,0.5378608521098364,0.66
EMP-044,Engineering,2024-01-05,Friday,January,8.75,False,,8.293384615384616,0.8303548824263218,0.5499038956465703,0.6635897435897435
EMP-044,Engineering,2024-01-08,Monday,January,7.19,False,,8.293384615384616,0.8303548824263218,-1.3288108960839642,0.08794871794871795
EMP-044,Engineering,2024-01-09,Tuesday,January,9.24,False,,8.293384615384616,0.8303548824263218,1.1400130289465462,0.8056410256410257
EMP-044,Engineering,2024-01-10,Wednesday,January,8.21,False,,8.293384615384616,0.8303548824263218,-0.1004204553370754,0.4564102564102564
EMP-044,Engineering,2024-01-11,Thursday,January,8.95,False,,8.293384615384616,0.8303548824263218,0.7907647663812534,0.7294871794871794
EMP-044,Engineering,2024-01-12,Friday,January,7.83,False,,8.293384615384616,0.8303548824263218,-0.5580561097329758,0.28615384615384615
EMP-044,Engineering,2024-01-15,Monday,January,9.21,False,,8.293384615384616,0.8303548824263218,1.1038838983363444,0.8015384615384615
EMP-044,Engineering,2024-01-16,Tuesday,January,7.97,False,,8.293384615384616,0.8303548824263218,-0.38945350021869746,0.34974358974358977
EMP-044,Engineering,2024-01-17,Wednesday,January,6.36,False,,8.293384615384616,0.8303548824263218,-2.3283835096329026,0.007435897435897436
